Jet, Rebel Leader	Legendary Creature — Human Rebel Ally	W
Jhoira, Ageless Innovator	Legendary Creature — Human Artificer	RU
Jhoira of the Ghitu	Legendary Creature — Human Wizard	RU
Jhoira, Weatherlight Captain	Legendary Creature — Human Artificer	RU
Jill, Shiva's Dominant // Shiva, Warden of Ice	Legendary Creature — Human Noble Warrior // Legendary Enchantment Creature — Saga Elemental	U
Jin-Gitaxias, Core Augur	Legendary Creature — Phyrexian Praetor	U
Jin-Gitaxias, Progress Tyrant	Legendary Creature — Phyrexian Praetor	U
Jin-Gitaxias // The Great Synthesis	Legendary Creature — Phyrexian Praetor // Enchantment — Saga	U
Jinnie Fay, Jetmir's Second	Legendary Creature — Elf Druid	GRW
Jin Sakai, Ghost of Tsushima	Legendary Creature — Human Samurai	BUW
Jirina, Dauntless General	Legendary Creature — Human Soldier	BW
Jirina Kudro	Legendary Creature — Human Soldier	BRW
Jiwari, the Earth Aflame	Legendary Creature — Spirit	R
J. Jonah Jameson	Legendary Creature — Human Citizen	R
Jodah, Archmage Eternal	Legendary Creature — Human Wizard	BGRUW
Jodah, the Unifier	Legendary Creature — Human Wizard	BGRUW
Joel, Resolute Survivor	Legendary Creature — Human Survivor	BG
Jo Grant	Legendary Creature — Human Soldier	W
Johan	Legendary Creature — Human Wizard	GRW
Johann, Apprentice Sorcerer	Legendary Creature — Human Wizard Sorcerer	RU
Johnny, Combo Player	Legendary Creature — Human Gamer	U
Jolene, Plundering Pugilist	Legendary Creature — Human Mercenary	GR
Jolene, the Plunder Queen	Legendary Creature — Human Warrior	GR
Jolrael, Empress of Beasts	Legendary Creature — Human Spellshaper	G
Jolrael, Mwonvuli Recluse	Legendary Creature — Human Druid	G
Jolrael, Voice of Zhalfir	Legendary Creature — Human Druid	GU
Jon Irenicus, Shattered One	Legendary Creature — Elf Wizard	BU
Jori En, Ruin Diver	Legendary Creature — Merfolk Wizard	RU
Jor Kadeen, First Goldwarden	Legendary Creature — Human Rebel	RW
Jor Kadeen, the Prevailer	Legendary Creature — Human Warrior	RW
Jorn, God of Winter // Kaldring, the Rimestaff	Legendary Snow Creature — God // Legendary Snow Artifact	BGU
Joshua, Phoenix's Dominant // Phoenix, Warden of Fire	Legendary Creature — Human Noble Wizard // Legendary Enchantment Creature — Saga Phoenix	RW
Josu Vess, Lich Knight	Legendary Creature — Zombie Knight	B
Joven	Legendary Creature — Human Rogue	R
Judge Magister Gabranth	Legendary Creature — Human Advisor Knight	BW
Judith, Carnage Connoisseur	Legendary Creature — Human Shaman	BR
Judith, the Scourge Diva	Legendary Creature — Human Shaman	BR
Jugan, the Rising Star	Legendary Creature — Dragon Spirit	G
June, Bounty Hunter	Legendary Creature — Human Mercenary	B
Junji, the Midnight Sky	Legendary Creature — Dragon Spirit	B
Juri, Master of the Revue	Legendary Creature — Human Shaman	BR
Jurin, Leading the Charge	Legendary Creature — Human Barbarian	R
Jyoti, Moag Ancient	Legendary Creature — Elemental	GU
K-9, Mark I	Legendary Artifact Creature — Robot Dog	U
Kaalia of the Vast	Legendary Creature — Human Cleric	BRW
Kaalia, Zenith Seeker	Legendary Creature — Human Cleric	BRW
Kadena, Slinking Sorcerer	Legendary Creature — Snake Wizard Sorcerer	BGU
Kaervek the Merciless	Legendary Creature — Human Shaman	BR
Kaervek, the Punisher	Legendary Creature — Human Warlock	B
Kaervek, the Spiteful	Legendary Creature — Human Warlock	B
Kagemaro, First to Suffer	Legendary Creature — Demon Spirit	B
Kagha, Shadow Archdruid	Legendary Creature — Elf Druid	BG
Kaheera, the Orphanguard	Legendary Creature — Cat Beast	GW
Kaho, Minamo Historian	Legendary Creature — Human Wizard	U
Kaima, the Fractured Calm	Legendary Creature — Spirit	GR
Kain, Traitorous Dragoon	Legendary Creature — Human Knight	B
Kairi, the Swirling Sky	Legendary Creature — Dragon Spirit	U
Kalain, Reclusive Painter	Legendary Creature — Human Elf Bard	BR
Kalakscion, Hunger Tyrant	Legendary Creature — Crocodile	B
Kalamax, the Stormsire	Legendary Creature — Elemental Dinosaur	GRU
Kalemne, Disciple of Iroas	Legendary Creature — Giant Soldier	RW
Kalitas, Bloodchief of Ghet	Legendary Creature — Vampire Warrior	B
Kalitas, Traitor of Ghet	Legendary Creature — Vampire Warrior	B
Kamahl, Fist of Krosa	Legendary Creature — Human Druid	G
Kamahl, Heart of Krosa	Legendary Creature — Human Druid	G
Kamahl, Pit Fighter	Legendary Creature — Human Barbarian	R
Kambal, Consul of Allocation	Legendary Creature — Human Advisor	BW
Kambal, Profiteering Mayor	Legendary Creature — Human Advisor	BW
Kamber, the Plunderer	Legendary Creature — Vampire Rogue	B
Kami of the Crescent Moon	Legendary Creature — Spirit	U
Kamiz, Obscura Oculus	Legendary Creature — Octopus Rogue	BUW
Kangee, Aerie Keeper	Legendary Creature — Bird Wizard	UW
Kangee, Sky Warden	Legendary Creature — Bird Wizard	UW
Karador, Ghost Chieftain	Legendary Creature — Centaur Spirit	BGW
Karai, Future of the Foot	Legendary Creature — Human Ninja	BW
Karametra, God of Harvests	Legendary Enchantment Creature — God	GW
Karazikar, the Eye Tyrant	Legendary Creature — Beholder	BR
Kardur, Doomscourge	Legendary Creature — Demon Berserker	BR
Kari Zev, Skyship Raider	Legendary Creature — Human Pirate	R
Karlach, Fury of Avernus	Legendary Creature — Tiefling Barbarian	R
Karlov of the Ghost Council	Legendary Creature — Spirit Advisor	BW
Karn, Legacy Reforged	Legendary Artifact Creature — Golem	
Karn, Silver Golem	Legendary Artifact Creature — Golem	
Karona, False God	Legendary Creature — Avatar	BGRUW
Karrthus, Tyrant of Jund	Legendary Creature — Dragon	BGR
Karumonix, the Rat King	Legendary Creature — Phyrexian Rat	B
Karvanista, Loyal Lupari // Lupari Shield	Legendary Creature — Alien Dog Soldier // Sorcery — Adventure	G
Kaseto, Orochi Archmage	Legendary Creature — Snake Wizard	GU
Kasimir the Lone Wolf	Legendary Creature — Human Warrior	UW
Kasla, the Broken Halo	Legendary Creature — Angel Ally	RUW
Kassandra, Eagle Bearer	Legendary Creature — Human Assassin Warrior	RW
Kastral, the Windcrested	Legendary Creature — Bird Scout	UW
Kataki, War's Wage	Legendary Creature — Spirit	W
Katara, Bending Prodigy	Legendary Creature — Human Warrior Ally	U
Katara, Heroic Healer	Legendary Creature — Human Warrior Ally	W
Katara, Seeking Revenge	Legendary Creature — Human Warrior Ally	BU
Katara, the Fearless	Legendary Creature — Human Warrior Ally	GUW
Katara, Waterbending Master	Legendary Creature — Human Warrior Ally	U
Katara, Water Tribe's Hope	Legendary Creature — Human Warrior Ally	UW
Katerina of Myra's Marvels	Legendary Creature — Human Performer	W
Kate Stewart	Legendary Creature — Human Scientist	RUW
Kathril, Aspect Warper	Legendary Creature — Nightmare Insect	BGW
Katilda and Lier	Legendary Creature — Human	GUW
Katilda, Dawnhart Martyr // Katilda's Rising Dawn	Legendary Creature — Spirit Warlock // Legendary Enchantment — Aura	W
Katilda, Dawnhart Prime	Legendary Creature — Human Warlock	GW
Katsumasa, the Animator	Legendary Creature — Moonfolk Artificer	U
Kaust, Eyes of the Glade	Legendary Creature — Dryad Detective	GRW
Kaysa	Legendary Creature — Elf Druid	G
Kaza, Roil Chaser	Legendary Creature — Human Wizard	RU
Kazarov, Sengir Pureblood	Legendary Creature — Vampire	BR
Kazuul, Tyrant of the Cliffs	Legendary Creature — Ogre Warrior	R
Kediss, Emberclaw Familiar	Legendary Creature — Elemental Lizard	R
Kefka, Court Mage // Kefka, Ruler of Ruin	Legendary Creature — Human Wizard // Legendary Creature — Avatar Wizard	BRU
Kefka, Dancing Mad	Legendary Creature — Human Wizard	BR
Kefnet the Mindful	Legendary Creature — God	U
Keiga, the Tide Star	Legendary Creature — Dragon Spirit	U
Kei Takahashi	Legendary Creature — Human Cleric	GW
Keleth, Sunmane Familiar	Legendary Creature — Horse	W
Kellan, Daring Traveler // Journey On	Legendary Creature — Human Faerie Scout // Sorcery — Adventure	GW
Kellan, Inquisitive Prodigy // Tail the Suspect	Legendary Creature — Human Faerie Detective // Sorcery — Adventure	GU
Kellan, Planar Trailblazer	Legendary Creature — Human Faerie Scout	R
Kellan, the Fae-Blooded // Birthright Boon	Legendary Creature — Human Faerie // Sorcery — Adventure	RW
Kellan, the Kid	Legendary Creature — Human Faerie Rogue	GUW
Kellogg, Dangerous Mind	Legendary Creature — Human Mercenary	BR
Kels, Fight Fixer	Legendary Creature — Azra Warlock	BU
Kelsien, the Plague	Legendary Creature — Human Assassin	BRW
Kemba, Kha Enduring	Legendary Creature — Cat Cleric	W
Kemba, Kha Regent	Legendary Creature — Cat Cleric	W
Kenessos, Priest of Thassa	Legendary Creature — Merfolk Cleric	GU
Kenrith, the Returned King	Legendary Creature — Human Noble	BGRUW
Kentaro, the Smiling Cat	Legendary Creature — Human Samurai	W
Keranos, God of Storms	Legendary Enchantment Creature — God	RU
Keruga, the Macrosage	Legendary Creature — Dinosaur Hippo	GU
Keskit, the Flesh Sculptor	Legendary Creature — Phyrexian Human Artificer	B
Kess, Dissident Mage	Legendary Creature — Human Wizard	BRU
Kestia, the Cultivator	Legendary Enchantment Creature — Nymph	GUW
Kethek, Crucible Goliath	Legendary Creature — Phyrexian Beast	BR
Kethis, the Hidden Hand	Legendary Creature — Elf Advisor	BGW
Ketramose, the New Dawn	Legendary Creature — God	BW
Khârn the Betrayer	Legendary Creature — Astartes Berserker	R
Khorvath Brightflame	Legendary Creature — Dragon	R
Kianne, Corrupted Memory	Legendary Creature — Illusion	GU
Kianne, Dean of Substance // Imbraham, Dean of Theory	Legendary Creature — Elf Druid // Legendary Creature — Bird Wizard	GU
Kibo, Uktabi Prince	Legendary Creature — Monkey Noble	GR
Kiki-Jiki, Mirror Breaker	Legendary Creature — Goblin Shaman	R
Kiku, Night's Flower	Legendary Creature — Human Assassin	B
Killian, Decisive Mentor	Legendary Creature — Human Warlock	BW
Killian, Ink Duelist	Legendary Creature — Human Warlock	BW
Kilo, Apogee Mind	Legendary Artifact Creature — Robot Artificer	RUW
Kimahri, Valiant Guardian	Legendary Creature — Cat Warrior	GU
King Darien XLVIII	Legendary Creature — Human Soldier	GW
King Macar, the Gold-Cursed	Legendary Creature — Human Noble	B
King of the Oathbreakers	Legendary Creature — Spirit Noble	BW
Kinnan, Bonder Prodigy	Legendary Creature — Human Druid	GU
Kinzu of the Bleak Coven	Legendary Creature — Phyrexian Vampire	B
Kiora, Sovereign of the Deep	Legendary Creature — Merfolk Noble	GU
Kiora, the Rising Tide	Legendary Creature — Merfolk Noble	U
Kira, Great Glass-Spinner	Legendary Creature — Spirit	U
Kirol, Attentive First-Year	Legendary Creature — Vampire Cleric	RW
Kirol, History Buff // Pack a Punch	Legendary Creature — Vampire Cleric // Sorcery	RW
Kirri, Talented Sprout	Legendary Creature — Plant Druid	GRW
Kitsa, Otterball Elite	Legendary Creature — Otter Wizard	U
Kitsune, Dragon's Daughter	Legendary Creature — Fox Warlock Avatar	U
Kitt Kanto, Mayhem Diva	Legendary Creature — Cat Bard Druid	GRW
Kiyomaro, First to Stand	Legendary Creature — Spirit	W
Klauth, Unrivaled Ancient	Legendary Creature — Dragon	GR
Klothys, God of Destiny	Legendary Enchantment Creature — God	GR
Knuckles the Echidna	Legendary Creature — Echidna Warrior	R
Kodama of the Center Tree	Legendary Creature — Spirit	G
Kodama of the East Tree	Legendary Creature — Spirit	G
Kodama of the North Tree	Legendary Creature — Spirit	G
Kodama of the South Tree	Legendary Creature — Spirit	G
Kodama of the West Tree	Legendary Creature — Spirit	G
Kogla and Yidaro	Legendary Creature — Ape Dinosaur Turtle	GR
Kogla, the Titan Ape	Legendary Creature — Ape	G
Koh, the Face Stealer	Legendary Creature — Shapeshifter Spirit	B
Kokusho, the Evening Star	Legendary Creature — Dragon Spirit	B
Kolaghan, the Storm's Fury	Legendary Creature — Dragon	BR
Koll, the Forgemaster	Legendary Creature — Dwarf Warrior	RW
Kolodin, Triumph Caster	Legendary Creature — Human Pilot	RW
Kolvori, God of Kinship // The Ringhart Crest	Legendary Creature — God // Legendary Artifact	G
Koma, Cosmos Serpent	Legendary Creature — Serpent	GU
Koma, World-Eater	Legendary Creature — Serpent	GU
Kona, Rescue Beastie	Legendary Creature — Beast Survivor	G
Konda, Lord of Eiganjo	Legendary Creature — Human Samurai	W
Kongming, "Sleeping Dragon"	Legendary Creature — Human Advisor	W
Kopala, Warden of Waves	Legendary Creature — Merfolk Wizard	U
Korlash, Heir to Blackblade	Legendary Creature — Zombie Warrior	B
Korlessa, Scale Singer	Legendary Creature — Dragon Bard	GU
Korvold, Fae-Cursed King	Legendary Creature — Dragon Noble	BGR
Korvold, Gleeful Glutton	Legendary Creature — Dragon Noble	BGR
Kosei, Penitent Warlord	Legendary Creature — Ogre Samurai	G
Kothophed, Soul Hoarder	Legendary Creature — Demon	B
Kotis, Sibsig Champion	Legendary Creature — Zombie Warrior	BGU
Kotis, the Fangkeeper	Legendary Creature — Zombie Warrior	BGU
Kotori, Pilot Prodigy	Legendary Creature — Moonfolk Pilot	UW
Kotose, the Silent Spider	Legendary Creature — Human Ninja	BU
Koya, Death from Above	Legendary Creature — Mutant Ninja Bird	BW
Kozilek, Butcher of Truth	Legendary Creature — Eldrazi	
Kozilek, the Broken Reality	Legendary Creature — Eldrazi	
Kozilek, the Great Distortion	Legendary Creature — Eldrazi	
Krang, Master Mind	Legendary Artifact Creature — Utrom Warrior	U
Krang & Shredder	Legendary Creature — Utrom Human Ninja	BU
Krang, the All-Powerful	Legendary Artifact Creature — Utrom Robot	U
Krang, Utrom Warlord	Legendary Artifact Creature — Utrom Robot	
Krark, the Thumbless	Legendary Creature — Goblin Wizard	R
Kratos, God of War	Legendary Creature — God Warrior	R
Kratos, Stoic Father	Legendary Creature — God Warrior	RW
Kraum, Ludevic's Opus	Legendary Creature — Zombie Horror	RU
Kraum, Violent Cacophony	Legendary Creature — Zombie Horror	RU
Kraven, Proud Predator	Legendary Creature — Human Warrior Villain	GR
Kraven the Hunter	Legendary Creature — Human Warrior Villain	BG
Krav, the Unredeemed	Legendary Creature — Demon	B
Krenko, Baron of Tin Street	Legendary Creature — Goblin	R
Krenko, Mob Boss	Legendary Creature — Goblin Warrior	R
Krenko, Tin Street Kingpin	Legendary Creature — Goblin	R
Kresh the Bloodbraided	Legendary Creature — Human Warrior	BGR
Krile Baldesion	Legendary Creature — Dwarf Wizard	UW
Krond the Dawn-Clad	Legendary Creature — Archon	GW
Kros, Defense Contractor	Legendary Creature — Cat Advisor	GUW
Kroxa and Kunoros	Legendary Creature — Elder Giant Dog	BRW
Kroxa, Titan of Death's Hunger	Legendary Creature — Elder Giant	BR
K'rrik, Son of Yawgmoth	Legendary Creature — Phyrexian Horror Minion	B
Kruphix, God of Horizons	Legendary Enchantment Creature — God	GU
Krydle of Baldur's Gate	Legendary Creature — Human Elf Rogue	BU
Kudo, King Among Bears	Legendary Creature — Bear	GW
Kuja, Genome Sorcerer // Trance Kuja, Fate Defied	Legendary Creature — Human Mutant Wizard // Legendary Creature — Avatar Wizard	BR
Kumano, Master Yamabushi	Legendary Creature — Human Shaman	R
Kumena, Tyrant of Orazca	Legendary Creature — Merfolk Shaman	GU
Kunoros, Hound of Athreos	Legendary Creature — Dog	BW
Kuon, Ogre Ascendant // Kuon's Essence	Legendary Creature — Ogre Monk // Legendary Enchantment	B
Kura, the Boundless Sky	Legendary Creature — Dragon Spirit	G
Kurbis, Harvest Celebrant	Legendary Creature — Treefolk	G
Kurkesh, Onakke Ancient	Legendary Creature — Ogre Spirit	R
Kuro, Pitlord	Legendary Creature — Demon Spirit	B
Kutzil, Malamet Exemplar	Legendary Creature — Cat Warrior	GW
Kwain, Itinerant Meddler	Legendary Creature — Rabbit Wizard	UW
Kwende, Pride of Femeref	Legendary Creature — Human Knight	W
Kydele, Chosen of Kruphix	Legendary Creature — Human Wizard	GU
Kykar, Wind's Fury	Legendary Creature — Bird Wizard	RUW
Kykar, Zephyr Awakener	Legendary Creature — Bird Wizard	UW
Kyler, Sigardian Emissary	Legendary Creature — Human Cleric	GW
Kylox, Visionary Inventor	Legendary Creature — Lizard Artificer	RU
Kynaios and Tiro of Meletis	Legendary Creature — Human Soldier	GRUW
Kyodai, Soul of Kamigawa	Legendary Creature — Dragon Spirit	BGRUW
Kyoki, Sanity's Eclipse	Legendary Creature — Demon Spirit	B
Kytheon, Hero of Akros // Gideon, Battle-Forged	Legendary Creature — Human Soldier // Legendary Planeswalker — Gideon	W
Lady Caleria	Legendary Creature — Elf Archer	GW
Lady Evangela	Legendary Creature — Human Cleric	BUW
Lady Octopus, Inspired Inventor	Legendary Creature — Human Scientist Villain	U
Lady Orca	Legendary Creature — Demon	BR
Lady Sun	Legendary Creature — Human Advisor	U
Lady Zhurong, Warrior Queen	Legendary Creature — Human Soldier Warrior	G
Laelia, the Blade Reforged	Legendary Creature — Spirit Warrior	R
Lae'zel, Vlaakith's Champion	Legendary Creature — Gith Warrior	W
Lagomos, Hand of Hatred	Legendary Creature — Human Shaman	BR
Lagorin, Soul of Alacria	Legendary Creature — Beast Mount	GW
Lagrella, the Magpie	Legendary Creature — Human Soldier	GUW
Landroval, Horizon Witness	Legendary Creature — Bird Noble	W
Lara Croft, Tomb Raider	Legendary Creature — Human Ranger	GRU
Lathiel, the Bounteous Dawn	Legendary Creature — Unicorn	GW
Lathliss, Dragon Queen	Legendary Creature — Dragon	R
Lathril, Blade of the Elves	Legendary Creature — Elf Noble	BG
Latulla, Keldon Overseer	Legendary Creature — Human Spellshaper	R
Laughing Jasper Flint	Legendary Creature — Lizard Rogue	BR
Laurine, the Diversion	Legendary Creature — Human Rogue	R
